DATE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,ORG_TYPE,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE,SICKNESS_ABSENCE_RATE_PERCENT
31/05/2023,QZZ,Special Health Authorities and other statutory bodies,QZZ,Special Health Authorities and other statutory bodies,X24,NHS England,Others,13352.31161,635966.5052,2.1
31/05/2023,QZZ,Special Health Authorities and other statutory bodies,QZZ,Special Health Authorities and other statutory bodies,X36,UK Health Security Agency,Others,3341.7563,161962.06295,2.06
31/05/2023,QZZ,Special Health Authorities and other statutory bodies,QZZ,Special Health Authorities and other statutory bodies,X80,National Institute for Health and Care Excellence,Others,459.27333,25428.35574,1.81
31/05/2023,Y56,London,QKK,South East London,DEQ,King's Facilities Management (KFM),Others,409.87999,10541.35992,3.89
31/05/2023,Y56,London,QKK,South East London,NQV,Bromley Healthcare,Community Provider Trust,845.64078,29826.68612,2.84
31/05/2023,Y56,London,QKK,South East London,QKK,NHS South East London ICB,Integrated Care Board,531.3668,19892.86033,2.67
31/05/2023,Y56,London,QKK,South East London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Acute,25959.16954,687675.59756,3.77
31/05/2023,Y56,London,QKK,South East London,RJ2,Lewisham and Greenwich NHS Trust,Acute,8890.54553,209626.27107,4.24
31/05/2023,Y56,London,QKK,South East London,RJZ,King's College Hospital NHS Foundation Trust,Acute,16606.52252,419398.68077,3.96
31/05/2023,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Mental Health,5502.37899,129414.01843,4.25
31/05/2023,Y56,London,QKK,South East London,RRU,London Ambulance Service NHS Trust,Ambulance,13043.52779,222298.9441,5.87
31/05/2023,Y56,London,QKK,South East London,RV5,South London and Maudsley NHS Foundation Trust,Mental Health,6319.89298,175362.61912,3.6
31/05/2023,Y56,London,QMF,North East London,AXA,Tower Hamlets GP Care Group CIC,Community Provider Trust,507.28652,12309.57668,4.12
31/05/2023,Y56,London,QMF,North East London,QMF,NHS North East London ICB,Integrated Care Board,652.84,25874.23133,2.52
31/05/2023,Y56,London,QMF,North East London,R1H,Barts Health NHS Trust,Acute,22298.40822,584518.74012,3.81
31/05/2023,Y56,London,QMF,North East London,RAT,North East London NHS Foundation Trust,Mental Health,8156.8656200000005,197916.57862,4.12
31/05/2023,Y56,London,QMF,North East London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Acute,9571.34332,232053.89112000001,4.12
31/05/2023,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Acute,4418.32915,121040.61574,3.65
31/05/2023,Y56,London,QMF,North East London,RWK,East London NHS Foundation Trust,Mental Health,8393.52236,207462.76412,4.05
31/05/2023,Y56,London,QMJ,North Central London,QMJ,NHS North Central London ICB,Integrated Care Board,497.62646,20779.28048,2.39
31/05/2023,Y56,London,QMJ,North Central London,RAL,Royal Free London NHS Foundation Trust,Acute,13978.11748,376858.95127,3.71
31/05/2023,Y56,London,QMJ,North Central London,RAP,North Middlesex University Hospital NHS Trust,Acute,5113.62187,130881.26928,3.91
31/05/2023,Y56,London,QMJ,North Central London,RKE,Whittington Health NHS Trust,Acute,5348.88899,139176.89941,3.84
31/05/2023,Y56,London,QMJ,North Central London,RNK,Tavistock and Portman NHS Foundation Trust,Mental Health,293.85823,22341.50133,1.32
31/05/2023,Y56,London,QMJ,North Central London,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Acute,4926.98261,166199.8003,2.96
31/05/2023,Y56,London,QMJ,North Central London,RP6,Moorfields Eye Hospital NHS Foundation Trust,Acute,2653.52695,69260.26771,3.83
31/05/2023,Y56,London,QMJ,North Central London,RRP,"Barnet, Enfield and Haringey Mental Health NHS Trust",Mental Health,3909.51307,88487.19354,4.42
31/05/2023,Y56,London,QMJ,North Central London,RRV,University College London Hospitals NHS Foundation Trust,Acute,12852.39928,320287.51593,4.01
31/05/2023,Y56,London,QMJ,North Central London,RV3,Central and North West London NHS Foundation Trust,Mental Health,8479.55221,239830.20658,3.54
31/05/2023,Y56,London,QMJ,North Central London,TAF,Camden and Islington NHS Foundation Trust,Mental Health,2072.94864,72307.1744,2.87
31/05/2023,Y56,London,QRV,North West London,QRV,NHS North West London ICB,Integrated Care Board,508.90677,25269.274709999998,2.01
31/05/2023,Y56,London,QRV,North West London,R1K,London North West University Healthcare NHS Trust,Acute,10052.09117,248864.18339,4.04
31/05/2023,Y56,London,QRV,North West London,RAN,Royal National Orthopaedic Hospital NHS Trust,Acute,1469.55976,46940.88339,3.13
31/05/2023,Y56,London,QRV,North West London,RAS,Hillingdon Hospitals NHS Foundation Trust,Acute,4386.20371,104008.564,4.22
31/05/2023,Y56,London,QRV,North West London,RKL,West London NHS Trust,Mental Health,5269.48963,131438.53892,4.01
31/05/2023,Y56,London,QRV,North West London,RPY,Royal Marsden NHS Foundation Trust,Acute,4098.14545,133470.0688,3.07
31/05/2023,Y56,London,QRV,North West London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Acute,6685.01151,203137.03422,3.29
31/05/2023,Y56,London,QRV,North West London,RYJ,Imperial College Healthcare NHS Trust,Acute,15729.51291,414580.01317,3.79
31/05/2023,Y56,London,QRV,North West London,RYX,Central London Community Healthcare NHS Trust,Community Provider Trust,6212.38601,131741.645,4.72
31/05/2023,Y56,London,QWE,South West London,NNV,Your Healthcare,Community Provider Trust,290.77952,13211.48466,2.2
31/05/2023,Y56,London,QWE,South West London,QWE,NHS South West London ICB,Integrated Care Board,531.64658,19837.2512,2.68
31/05/2023,Y56,London,QWE,South West London,RAX,Kingston Hospital NHS Foundation Trust,Acute,4088.32907,108831.81332,3.76
31/05/2023,Y56,London,QWE,South West London,RJ6,Croydon Health Services NHS Trust,Acute,5348.1075200000005,127452.63951,4.2
31/05/2023,Y56,London,QWE,South West London,RJ7,St George's University Hospitals NHS Foundation Trust,Acute,11460.48654,293488.75316,3.9
31/05/2023,Y56,London,QWE,South West London,RQY,South West London and St George's Mental Health NHS Trust,Mental Health,3301.1688,80049.70558,4.12
31/05/2023,Y56,London,QWE,South West London,RVR,Epsom and St Helier University Hospitals NHS Trust,Acute,9308.23938,197916.15894,4.7
31/05/2023,Y56,London,QWE,South West London,RY9,Hounslow and Richmond Community Healthcare NHS Trust,Community Provider Trust,1306.67963,34981.89101,3.74
31/05/2023,Y58,South West,QJK,Devon,NR5,Livewell Southwest,Community Provider Trust,3306.58567,71718.75314,4.61
31/05/2023,Y58,South West,QJK,Devon,QJK,NHS Devon ICB,Integrated Care Board,439.79369,16416.25078,2.68
31/05/2023,Y58,South West,QJK,Devon,RA9,Torbay and South Devon NHS Foundation Trust,Acute,9410.03311,191439.63195,4.92
31/05/2023,Y58,South West,QJK,Devon,RH8,Royal Devon University Healthcare NHS Foundation Trust,Acute,16486.69531,357170.7615,4.62
31/05/2023,Y58,South West,QJK,Devon,RK9,University Hospitals Plymouth NHS Trust,Acute,14396.48798,287603.44214,5.01
31/05/2023,Y58,South West,QJK,Devon,RWV,Devon Partnership NHS Trust,Mental Health,5352.84795,103405.61138,5.18
31/05/2023,Y58,South West,QJK,Devon,RYF,South Western Ambulance Service NHS Foundation Trust,Ambulance,8208.25495,147604.66201,5.56
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",AXG,Wiltshire Health and Care,Community Provider Trust,1759.26038,32149.53102,5.47
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Integrated Care Board,457.06664,13387.72999,3.41
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RD1,Royal United Hospitals Bath NHS Foundation Trust,Acute,7253.39297,172433.57718,4.21
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RN3,Great Western Hospitals NHS Foundation Trust,Acute,5573.32242,153604.36306,3.63
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RNZ,Salisbury NHS Foundation Trust,Acute,3742.35979,115233.28412,3.25
31/05/2023,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,Mental Health,5583.30165,128411.08278,4.35
31/05/2023,Y58,South West,QR1,Gloucestershire,QR1,NHS Gloucestershire ICB,Integrated Care Board,342.66021,11843.788410000001,2.89
31/05/2023,Y58,South West,QR1,Gloucestershire,RTE,Gloucestershire Hospitals NHS Foundation Trust,Acute,9460.96523,257934.76622,3.67
31/05/2023,Y58,South West,QR1,Gloucestershire,RTQ,Gloucestershire Health and Care NHS Foundation Trust,Mental Health,5766.86468,125141.04264,4.61
31/05/2023,Y58,South West,QSL,Somerset,QSL,NHS Somerset ICB,Integrated Care Board,277.615,8306.18862,3.34
31/05/2023,Y58,South West,QSL,Somerset,RH5,Somerset NHS Foundation Trust,Acute,15035.13898,359650.65582,4.18
31/05/2023,Y58,South West,QT6,Cornwall and the Isles of Scilly,AWK,Smile Together Dental CIC,Community Provider Trust,84.61334,2922.1535400000002,2.9
31/05/2023,Y58,South West,QT6,Cornwall and the Isles of Scilly,QT6,NHS Cornwall and the Isles of Scilly ICB,Integrated Care Board,292.6599,8614.85239,3.4
31/05/2023,Y58,South West,QT6,Cornwall and the Isles of Scilly,REF,Royal Cornwall Hospitals NHS Trust,Acute,9802.45884,202036.9307,4.85
31/05/2023,Y58,South West,QT6,Cornwall and the Isles of Scilly,RJ8,Cornwall Partnership NHS Foundation Trust,Mental Health,6564.38641,126440.65376,5.19
31/05/2023,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",NLX,Sirona Care and Health,Community Provider Trust,3888.75836,84810.05236,4.59
31/05/2023,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Integrated Care Board,391.23339,14027.08285,2.79
31/05/2023,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Acute,13843.98696,344453.0668,4.02
31/05/2023,Y58,South West,QUY,"Bristol, North Somerset and South Gloucestershire",RVJ,North Bristol NHS Trust,Acute,11653.97417,266216.35462,4.38
31/05/2023,Y58,South West,QVV,Dorset,QVV,NHS Dorset ICB,Integrated Care Board,304.30664,14042.57965,2.17
31/05/2023,Y58,South West,QVV,Dorset,R0D,University Hospitals Dorset NHS Foundation Trust,Acute,9731.66196,261909.74415,3.72
31/05/2023,Y58,South West,QVV,Dorset,RBD,Dorset County Hospital NHS Foundation Trust,Acute,3345.77339,93693.35595,3.57
31/05/2023,Y58,South West,QVV,Dorset,RDY,Dorset Healthcare University NHS Foundation Trust,Mental Health,8044.79083,173578.22415,4.63
31/05/2023,Y59,South East,QKS,Kent and Medway,NQ7,Medway Community Healthcare,Community Provider Trust,1385.35972,35975.87648,3.85
31/05/2023,Y59,South East,QKS,Kent and Medway,QKS,NHS Kent and Medway ICB,Integrated Care Board,557.4332499999999,20811.10225,2.68
31/05/2023,Y59,South East,QKS,Kent and Medway,RN7,Dartford and Gravesham NHS Trust,Acute,4396.3696,119918.31796,3.67
31/05/2023,Y59,South East,QKS,Kent and Medway,RPA,Medway NHS Foundation Trust,Acute,5768.11167,143835.47971,4.01
31/05/2023,Y59,South East,QKS,Kent and Medway,RVV,East Kent Hospitals University NHS Foundation Trust,Acute,13126.65025,324753.95673,4.04
31/05/2023,Y59,South East,QKS,Kent and Medway,RWF,Maidstone and Tunbridge Wells NHS Trust,Acute,7001.58827,208940.90878,3.35
31/05/2023,Y59,South East,QKS,Kent and Medway,RXY,Kent and Medway NHS and Social Care Partnership Trust,Mental Health,5154.61004,103533.26112,4.98
31/05/2023,Y59,South East,QKS,Kent and Medway,RYY,Kent Community Health NHS Foundation Trust,Community Provider Trust,6071.36555,140214.02584,4.33
31/05/2023,Y59,South East,QNQ,Frimley,QNQ,NHS Frimley ICB,Integrated Care Board,264.96141,9376.25455,2.83
31/05/2023,Y59,South East,QNQ,Frimley,RDU,Frimley Health NHS Foundation Trust,Acute,8078.249,296833.56067,2.72
31/05/2023,Y59,South East,QNQ,Frimley,RWX,Berkshire Healthcare NHS Foundation Trust,Mental Health,5525.39623,135766.84995,4.07
31/05/2023,Y59,South East,QNX,Sussex,QNX,NHS Sussex ICB,Integrated Care Board,947.47339,27334.370179999998,3.47
31/05/2023,Y59,South East,QNX,Sussex,RDR,Sussex Community NHS Foundation Trust,Community Provider Trust,6848.50315,140083.08206,4.89
31/05/2023,Y59,South East,QNX,Sussex,RPC,Queen Victoria Hospital NHS Foundation Trust,Acute,934.18299,29768.74909,3.14
31/05/2023,Y59,South East,QNX,Sussex,RX2,Sussex Partnership NHS Foundation Trust,Mental Health,7222.90632,164445.53647,4.39
31/05/2023,Y59,South East,QNX,Sussex,RXC,East Sussex Healthcare NHS Trust,Acute,10427.41962,229166.60779,4.55
31/05/2023,Y59,South East,QNX,Sussex,RYD,South East Coast Ambulance Service NHS Foundation Trust,Ambulance,8468.702080000001,126872.64092,6.67
31/05/2023,Y59,South East,QNX,Sussex,RYR,University Hospitals Sussex NHS Foundation Trust,Acute,19258.36259,465703.89092,4.14
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,QRL,NHS Hampshire and Isle of Wight ICB,Integrated Care Board,731.54338,29420.294859999998,2.49
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,R1C,Solent NHS Trust,Community Provider Trust,5294.04596,113747.45607,4.65
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,R1F,Isle of Wight NHS Trust,Acute,5716.59881,115005.6832,4.97
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,RHM,University Hospital Southampton NHS Foundation Trust,Acute,12191.47347,382706.03845,3.19
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,RHU,Portsmouth Hospitals University NHS Trust,Acute,10444.5998,243552.7918,4.29
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,RN5,Hampshire Hospitals NHS Foundation Trust,Acute,9652.44925,215880.68782,4.47
31/05/2023,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Southern Health NHS Foundation Trust,Mental Health,9492.72988,189102.05461,5.02
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",Integrated Care Board,218.2,9571.46501,2.28
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RHW,Royal Berkshire NHS Foundation Trust,Acute,5458.39975,175341.40234,3.11
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RNU,Oxford Health NHS Foundation Trust,Mental Health,7992.43049,179251.99754,4.46
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RTH,Oxford University Hospitals NHS Foundation Trust,Acute,14061.20777,400698.87167,3.51
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RXQ,Buckinghamshire Healthcare NHS Trust,Acute,6044.75717,185585.16197,3.26
31/05/2023,Y59,South East,QU9,"Buckinghamshire, Oxfordshire and Berkshire West",RYE,South Central Ambulance Service NHS Foundation Trust,Ambulance,8456.11218,130960.2868,6.46
31/05/2023,Y59,South East,QXU,Surrey Heartlands,AQG,Procare Health Ltd,Community Provider Trust,156.84,2647.85323,5.92
31/05/2023,Y59,South East,QXU,Surrey Heartlands,NDJ,First Community Health and Care CIC,Community Provider Trust,393.67998,13242.98341,2.97
31/05/2023,Y59,South East,QXU,Surrey Heartlands,NTV,CSH Surrey,Community Provider Trust,1012.84321,28637.20592,3.54
31/05/2023,Y59,South East,QXU,Surrey Heartlands,QXU,NHS Surrey Heartlands ICB,Integrated Care Board,293.99334,17099.220980000002,1.72
31/05/2023,Y59,South East,QXU,Surrey Heartlands,RA2,Royal Surrey County Hospital NHS Foundation Trust,Acute,4426.94318,140066.08309,3.16
31/05/2023,Y59,South East,QXU,Surrey Heartlands,RTK,Ashford and St. Peter's Hospitals NHS Foundation Trust,Acute,4400.42163,135452.81053,3.25
31/05/2023,Y59,South East,QXU,Surrey Heartlands,RTP,Surrey and Sussex Healthcare NHS Trust,Acute,4989.7847,144925.23722,3.44
31/05/2023,Y59,South East,QXU,Surrey Heartlands,RXX,Surrey and Borders Partnership NHS Foundation Trust,Mental Health,3074.96869,92634.74101,3.32
31/05/2023,Y60,Midlands,QGH,Herefordshire and Worcestershire,QGH,NHS Herefordshire and Worcestershire ICB,Integrated Care Board,178.87328,8977.62535,1.99
31/05/2023,Y60,Midlands,QGH,Herefordshire and Worcestershire,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Community Provider Trust,6649.82354,120152.73205,5.53
31/05/2023,Y60,Midlands,QGH,Herefordshire and Worcestershire,RLQ,Wye Valley NHS Trust,Acute,4444.46683,103577.08888,4.29
31/05/2023,Y60,Midlands,QGH,Herefordshire and Worcestershire,RWP,Worcestershire Acute Hospitals NHS Trust,Acute,10413.27142,189019.432,5.51
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,QHL,NHS Birmingham and Solihull ICB,Integrated Care Board,710.94003,13894.80744,5.12
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Acute,7359.62235,176573.55128,4.17
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RRJ,Royal Orthopaedic Hospital NHS Foundation Trust,Acute,1873.8283900000001,35628.05173,5.26
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RRK,University Hospitals Birmingham NHS Foundation Trust,Acute,34008.95094,650503.23359,5.23
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RXK,Sandwell and West Birmingham Hospitals NHS Trust,Acute,11664.54789,216041.19444,5.4
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RXT,Birmingham and Solihull Mental Health NHS Foundation Trust,Mental Health,6855.61899,134039.67976,5.11
31/05/2023,Y60,Midlands,QHL,Birmingham and Solihull,RYW,Birmingham Community Healthcare NHS Foundation Trust,Community Provider Trust,7599.67528,138483.78941,5.49
31/05/2023,Y60,Midlands,QJ2,Derby and Derbyshire,QJ2,NHS Derby and Derbyshire ICB,Integrated Care Board,404.58671,14543.98653,2.78
31/05/2023,Y60,Midlands,QJ2,Derby and Derbyshire,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Acute,6666.19768,136569.95808,4.88
31/05/2023,Y60,Midlands,QJ2,Derby and Derbyshire,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Acute,18765.347420000002,384866.54296,4.88
31/05/2023,Y60,Midlands,QJ2,Derby and Derbyshire,RXM,Derbyshire Healthcare NHS Foundation Trust,Mental Health,4744.55228,84907.17419,5.59
31/05/2023,Y60,Midlands,QJ2,Derby and Derbyshire,RY8,Derbyshire Community Health Services NHS Foundation Trust,Community Provider Trust,5770.62651,114879.58186,5.02
31/05/2023,Y60,Midlands,QJM,Lincolnshire,QJM,NHS Lincolnshire ICB,Integrated Care Board,188.61336,11582.06136,1.63
31/05/2023,Y60,Midlands,QJM,Lincolnshire,RP7,Lincolnshire Partnership NHS Foundation Trust,Mental Health,3270.07219,72337.33089,4.52
31/05/2023,Y60,Midlands,QJM,Lincolnshire,RWD,United Lincolnshire Hospitals NHS Trust,Acute,11775.92403,242572.83191,4.85
31/05/2023,Y60,Midlands,QJM,Lincolnshire,RY5,Lincolnshire Community Health Services NHS Trust,Community Provider Trust,3037.21908,60775.64574,5.0
31/05/2023,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",QK1,"NHS Leicester, Leicestershire and Rutland ICB",Integrated Care Board,192.3333,9150.78527,2.1
31/05/2023,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",RT5,Leicestershire Partnership NHS Trust,Mental Health,8280.89153,169656.75117,4.88
31/05/2023,Y60,Midlands,QK1,"Leicester, Leicestershire and Rutland",RWE,University Hospitals of Leicester NHS Trust,Acute,19893.84178,477945.97441,4.16
31/05/2023,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Integrated Care Board,201.61334,7465.93378,2.7
31/05/2023,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Acute,14234.35476,324999.47623000003,4.38
31/05/2023,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RLY,North Staffordshire Combined Healthcare NHS Trust,Mental Health,2137.46669,51947.95164,4.11
31/05/2023,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RRE,Midlands Partnership NHS Foundation Trust,Mental Health,11684.82543,263151.60973,4.44
31/05/2023,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",QOC,"NHS Shropshire, Telford and Wrekin ICB",Integrated Care Board,247.07331,10402.938470000001,2.38
31/05/2023,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",R1D,Shropshire Community Health NHS Trust,Community Provider Trust,2145.72334,41616.78717,5.16
31/05/2023,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Acute,2151.04689,45361.727679999996,4.74
31/05/2023,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RXW,Shrewsbury and Telford Hospital NHS Trust,Acute,9617.3899,203000.20037,4.74
31/05/2023,Y60,Midlands,QPM,Northamptonshire,QPM,NHS Northamptonshire ICB,Integrated Care Board,207.4,5435.80229,3.82
31/05/2023,Y60,Midlands,QPM,Northamptonshire,RNQ,Kettering General Hospital NHS Foundation Trust,Acute,6051.22887,134156.03431,4.51
31/05/2023,Y60,Midlands,QPM,Northamptonshire,RNS,Northampton General Hospital NHS Trust,Acute,8128.97099,162877.90104,4.99
31/05/2023,Y60,Midlands,QPM,Northamptonshire,RP1,Northamptonshire Healthcare NHS Foundation Trust,Mental Health,6990.66532,133274.99745,5.25
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,NR3,Nottingham Citycare Partnership,Community Provider Trust,1546.0480400000001,30546.201080000003,5.06
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,QT1,NHS Nottingham and Nottinghamshire ICB,Integrated Care Board,370.59346999999997,15393.25211,2.41
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Mental Health,15155.77498,253919.24402,5.97
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Acute,6922.32192,158402.51053,4.37
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RX1,Nottingham University Hospitals NHS Trust,Acute,23231.25436,530037.52372,4.38
31/05/2023,Y60,Midlands,QT1,Nottingham and Nottinghamshire,RX9,East Midlands Ambulance Service NHS Trust,Ambulance,8061.8052800000005,116420.05927,6.92
31/05/2023,Y60,Midlands,QUA,Black Country,QUA,NHS Black Country ICB,Integrated Care Board,340.19998,14659.14817,2.32
31/05/2023,Y60,Midlands,QUA,Black Country,RBK,Walsall Healthcare NHS Trust,Acute,7291.10988,138697.74534,5.26
31/05/2023,Y60,Midlands,QUA,Black Country,RL4,Royal Wolverhampton NHS Trust,Acute,13878.12799,309948.78041,4.48
31/05/2023,Y60,Midlands,QUA,Black Country,RNA,Dudley Group NHS Foundation Trust,Acute,7692.53297,169687.49661,4.53
31/05/2023,Y60,Midlands,QUA,Black Country,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Ambulance,8063.845,195716.60163,4.12
31/05/2023,Y60,Midlands,QUA,Black Country,RYK,Dudley Integrated Health and Care NHS Trust,Community Provider Trust,417.00331,12137.47539,3.44
31/05/2023,Y60,Midlands,QUA,Black Country,TAJ,Black Country Healthcare NHS Foundation Trust,Mental Health,5418.3013,110900.31904,4.89
31/05/2023,Y60,Midlands,QWU,Coventry and Warwickshire,QWU,NHS Coventry and Warwickshire ICB,Integrated Care Board,589.8202,11452.46051,5.15
31/05/2023,Y60,Midlands,QWU,Coventry and Warwickshire,RJC,South Warwickshire University NHS Foundation Trust,Acute,5229.25665,143639.53051,3.64
31/05/2023,Y60,Midlands,QWU,Coventry and Warwickshire,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Acute,13360.32592,271760.29365,4.92
31/05/2023,Y60,Midlands,QWU,Coventry and Warwickshire,RLT,George Eliot Hospital NHS Trust,Acute,4065.17637,77090.01448,5.27
31/05/2023,Y60,Midlands,QWU,Coventry and Warwickshire,RYG,Coventry and Warwickshire Partnership NHS Trust,Mental Health,6890.80492,116405.31219,5.92
31/05/2023,Y61,East of England,QH8,Mid and South Essex,QH8,NHS Mid and South Essex ICB,Integrated Care Board,401.72001,14241.22031,2.82
31/05/2023,Y61,East of England,QH8,Mid and South Essex,R1L,Essex Partnership University NHS Foundation Trust,Mental Health,7527.84713,174553.11923,4.31
31/05/2023,Y61,East of England,QH8,Mid and South Essex,RAJ,Mid and South Essex NHS Foundation Trust,Acute,17389.9835,448975.95446,3.87
31/05/2023,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",NRR,Community Dental Services CIC,Community Provider Trust,457.3108,10895.33114,4.2
31/05/2023,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",QHG,"NHS Bedfordshire, Luton and Milton Keynes ICB",Integrated Care Board,294.54676,11911.59918,2.47
